time,open,high,low,close,tick_volume,spread,real_volume
2026-04-22 17:22:00,1.17147,1.17157,1.17146,1.17155,56,21,0
2026-04-22 17:23:00,1.17155,1.17155,1.17135,1.17139,35,21,0
2026-04-22 17:24:00,1.17138,1.17141,1.17136,1.17138,34,21,0
2026-04-22 17:25:00,1.17137,1.17142,1.1712799999999999,1.17129,42,21,0
2026-04-22 17:26:00,1.17129,1.1713,1.17123,1.1712500000000001,36,21,0
2026-04-22 17:27:00,1.17126,1.17131,1.17123,1.17124,53,21,0
2026-04-22 17:28:00,1.17124,1.17126,1.17118,1.17126,43,21,0
2026-04-22 17:29:00,1.17126,1.17142,1.1712500000000001,1.17142,49,21,0
2026-04-22 17:30:00,1.17142,1.17153,1.17138,1.17149,69,21,0
2026-04-22 17:31:00,1.1715,1.17155,1.17148,1.17155,40,21,0
2026-04-22 17:32:00,1.17155,1.17158,1.1715200000000001,1.17153,33,21,0
2026-04-22 17:33:00,1.17153,1.17157,1.17151,1.17153,28,21,0
2026-04-22 17:34:00,1.1715200000000001,1.17153,1.17142,1.17143,43,21,0
2026-04-22 17:35:00,1.17144,1.17153,1.17143,1.17149,38,21,0
2026-04-22 17:36:00,1.17148,1.17149,1.17142,1.17146,27,21,0
2026-04-22 17:37:00,1.17146,1.17146,1.1712799999999999,1.17132,60,21,0
2026-04-22 17:38:00,1.17132,1.17133,1.1712500000000001,1.17129,46,21,0
2026-04-22 17:39:00,1.1712799999999999,1.17136,1.1712799999999999,1.17136,39,21,0
2026-04-22 17:40:00,1.17136,1.17136,1.1712500000000001,1.1713,29,21,0
2026-04-22 17:41:00,1.1713,1.17131,1.17117,1.1712,45,21,0
2026-04-22 17:42:00,1.1712,1.17133,1.17119,1.1712799999999999,63,21,0
2026-04-22 17:43:00,1.1712799999999999,1.17133,1.17127,1.1713,63,21,0
2026-04-22 17:44:00,1.1713,1.17138,1.1712799999999999,1.17137,50,21,0
2026-04-22 17:45:00,1.17138,1.1714,1.1712,1.17121,36,21,0
2026-04-22 17:46:00,1.17121,1.17126,1.17117,1.17118,30,21,0
2026-04-22 17:47:00,1.17118,1.1714,1.17117,1.1713,113,21,0
2026-04-22 17:48:00,1.1713,1.17136,1.17124,1.1713,95,21,0
2026-04-22 17:49:00,1.1713,1.17135,1.17126,1.1712799999999999,41,21,0
2026-04-22 17:50:00,1.1712799999999999,1.17134,1.1712799999999999,1.1712799999999999,40,21,0
2026-04-22 17:51:00,1.1712799999999999,1.17131,1.1712500000000001,1.1712799999999999,31,21,0
2026-04-22 17:52:00,1.1712799999999999,1.17131,1.17127,1.17129,22,21,0
2026-04-22 17:53:00,1.1712799999999999,1.17129,1.17116,1.17116,20,21,0
2026-04-22 17:54:00,1.17115,1.17118,1.17106,1.17106,21,21,0
2026-04-22 17:55:00,1.17105,1.17113,1.17105,1.17113,30,21,0
2026-04-22 17:56:00,1.17113,1.17117,1.17103,1.17103,34,21,0
2026-04-22 17:57:00,1.17103,1.17108,1.17099,1.17099,41,21,0
2026-04-22 17:58:00,1.171,1.17113,1.17098,1.17099,37,21,0
2026-04-22 17:59:00,1.171,1.1710099999999999,1.17089,1.17096,41,21,0
2026-04-22 18:00:00,1.17096,1.17096,1.1708,1.17094,64,21,0
2026-04-22 18:01:00,1.17094,1.17103,1.17092,1.17103,62,21,0
2026-04-22 18:02:00,1.17103,1.1712,1.17102,1.17112,61,21,0
2026-04-22 18:03:00,1.17112,1.17118,1.17112,1.17115,50,21,0
2026-04-22 18:04:00,1.17115,1.17122,1.17113,1.17118,23,21,0
2026-04-22 18:05:00,1.17118,1.17118,1.17112,1.17113,38,21,0
2026-04-22 18:06:00,1.17113,1.17115,1.17106,1.17108,22,21,0
2026-04-22 18:07:00,1.17108,1.17117,1.17108,1.17116,39,21,0
2026-04-22 18:08:00,1.17115,1.17115,1.17103,1.17112,46,21,0
2026-04-22 18:09:00,1.17112,1.17112,1.17103,1.17104,33,21,0
2026-04-22 18:10:00,1.17105,1.1711,1.17103,1.17105,25,21,0
2026-04-22 18:11:00,1.17105,1.17105,1.17098,1.17099,25,21,0
2026-04-22 18:12:00,1.17099,1.17104,1.17098,1.17103,50,21,0
2026-04-22 18:13:00,1.17103,1.17106,1.17098,1.17103,19,21,0
2026-04-22 18:14:00,1.17103,1.17104,1.1710099999999999,1.17103,11,21,0
2026-04-22 18:15:00,1.17103,1.17106,1.17097,1.17098,24,21,0
2026-04-22 18:16:00,1.17098,1.1710099999999999,1.1709100000000001,1.17094,29,21,0
2026-04-22 18:17:00,1.17094,1.171,1.17086,1.17086,38,21,0
2026-04-22 18:18:00,1.17086,1.1709100000000001,1.17086,1.17087,30,21,0
2026-04-22 18:19:00,1.17085,1.1709100000000001,1.17082,1.17088,60,21,0
2026-04-22 18:20:00,1.17088,1.17088,1.17081,1.17083,48,21,0
2026-04-22 18:21:00,1.17083,1.17086,1.17079,1.17081,35,21,0
2026-04-22 18:22:00,1.17081,1.17081,1.1706699999999999,1.17069,69,21,0
2026-04-22 18:23:00,1.17068,1.17076,1.17068,1.17075,48,21,0
2026-04-22 18:24:00,1.17074,1.17089,1.17065,1.17089,59,21,0
2026-04-22 18:25:00,1.17089,1.17092,1.17083,1.17083,62,21,0
2026-04-22 18:26:00,1.17083,1.17083,1.17074,1.17079,43,21,0
2026-04-22 18:27:00,1.17079,1.17084,1.17076,1.17083,34,21,0
2026-04-22 18:28:00,1.17083,1.17086,1.17078,1.17086,45,21,0
2026-04-22 18:29:00,1.17086,1.17086,1.17078,1.17081,33,21,0
2026-04-22 18:30:00,1.1708,1.17087,1.17078,1.17084,45,21,0
2026-04-22 18:31:00,1.17084,1.17087,1.17081,1.17081,66,21,0
2026-04-22 18:32:00,1.17081,1.17086,1.17076,1.17083,62,21,0
2026-04-22 18:33:00,1.17085,1.17093,1.17083,1.17085,60,21,0
2026-04-22 18:34:00,1.17084,1.17086,1.17079,1.17085,59,21,0
2026-04-22 18:35:00,1.17084,1.17085,1.17074,1.17079,57,21,0
2026-04-22 18:36:00,1.17079,1.17079,1.1706699999999999,1.17073,37,21,0
2026-04-22 18:37:00,1.17072,1.17082,1.17072,1.17082,36,21,0
2026-04-22 18:38:00,1.17082,1.17082,1.17077,1.17082,16,21,0
2026-04-22 18:39:00,1.17082,1.17089,1.17082,1.17084,13,21,0
2026-04-22 18:40:00,1.17084,1.17088,1.17084,1.17088,11,21,0
2026-04-22 18:41:00,1.17088,1.17088,1.17086,1.17088,8,21,0
2026-04-22 18:42:00,1.17087,1.17103,1.17087,1.17102,39,21,0
2026-04-22 18:43:00,1.17102,1.17108,1.1710099999999999,1.17106,30,21,0
2026-04-22 18:44:00,1.17106,1.17111,1.17103,1.17108,27,21,0
2026-04-22 18:45:00,1.17107,1.17107,1.17098,1.17105,33,21,0
2026-04-22 18:46:00,1.17105,1.17112,1.17104,1.17108,28,21,0
2026-04-22 18:47:00,1.17108,1.1711,1.17106,1.17108,22,21,0
2026-04-22 18:48:00,1.17111,1.17112,1.17103,1.17107,40,21,0
2026-04-22 18:49:00,1.17108,1.17114,1.17108,1.17108,15,21,0
