time,open,high,low,close,tick_volume,spread,real_volume
2026-04-23 07:14:00,1.34908,1.3491900000000001,1.34904,1.3491900000000001,92,24,0
2026-04-23 07:15:00,1.34916,1.34933,1.34906,1.34925,148,24,0
2026-04-23 07:16:00,1.34925,1.34928,1.34908,1.34924,79,24,0
2026-04-23 07:17:00,1.34924,1.34948,1.34924,1.34939,98,24,0
2026-04-23 07:18:00,1.3494,1.34948,1.3492600000000001,1.34938,142,24,0
2026-04-23 07:19:00,1.34937,1.34938,1.34904,1.34904,128,24,0
2026-04-23 07:20:00,1.34904,1.34908,1.34893,1.34893,83,24,0
2026-04-23 07:21:00,1.34893,1.34894,1.34882,1.34888,167,24,0
2026-04-23 07:22:00,1.34888,1.3489900000000001,1.34887,1.34893,152,24,0
2026-04-23 07:23:00,1.3489200000000001,1.34897,1.34877,1.34897,136,24,0
2026-04-23 07:24:00,1.34897,1.3489900000000001,1.34888,1.34888,76,24,0
2026-04-23 07:25:00,1.34886,1.34893,1.34876,1.34887,108,24,0
2026-04-23 07:26:00,1.34887,1.3489200000000001,1.34885,1.34887,107,24,0
2026-04-23 07:27:00,1.34886,1.34905,1.34886,1.34903,38,24,0
2026-04-23 07:28:00,1.34903,1.34906,1.34893,1.3489499999999999,68,24,0
2026-04-23 07:29:00,1.3489499999999999,1.34901,1.34888,1.34894,86,24,0
2026-04-23 07:30:00,1.34893,1.34893,1.34864,1.34874,242,24,0
2026-04-23 07:31:00,1.34874,1.34878,1.34837,1.34842,185,24,0
2026-04-23 07:32:00,1.34843,1.3486099999999999,1.34842,1.3485,131,24,0
2026-04-23 07:33:00,1.3485,1.3485,1.34812,1.34814,98,24,0
2026-04-23 07:34:00,1.34815,1.34837,1.34814,1.34833,99,24,0
2026-04-23 07:35:00,1.34833,1.3486500000000001,1.34827,1.34856,149,24,0
2026-04-23 07:36:00,1.34856,1.34864,1.3484099999999999,1.34846,98,24,0
2026-04-23 07:37:00,1.34846,1.34848,1.34825,1.34826,93,24,0
2026-04-23 07:38:00,1.34827,1.34847,1.34825,1.34842,76,24,0
2026-04-23 07:39:00,1.34842,1.34843,1.34823,1.34824,82,24,0
2026-04-23 07:40:00,1.34823,1.34827,1.34814,1.34823,87,24,0
2026-04-23 07:41:00,1.34823,1.34827,1.34809,1.3481,82,24,0
2026-04-23 07:42:00,1.3481,1.34817,1.34803,1.34816,110,24,0
2026-04-23 07:43:00,1.34816,1.3482,1.34808,1.34817,84,24,0
